Prov_res	Procom_res	Prov_lav	Procom_lav	Pendolari
096	096040	096	096083	6
096	096042	096	096083	20
096	096053	096	096083	22
096	096057	096	096083	2
096	096068	096	096083	9
096	096077	096	096083	4
096	096080	096	096083	1
096	096083	096	096083	30
096	096087	096	096083	3
096	096088	096	096083	8
001	001063	096	096085	1
001	001192	096	096085	1
001	001249	096	096085	1
001	001265	096	096085	1
001	001272	096	096085	1
002	002016	096	096085	2
002	002021	096	096085	3
002	002032	096	096085	2
002	002061	096	096085	6
002	002102	096	096085	1
002	002116	096	096085	10
002	002122	096	096085	3
002	002150	096	096085	2
002	002158	096	096085	1
003	003065	096	096085	1
003	003088	096	096085	1
003	003106	096	096085	2
003	003130	096	096085	1
012	012026	096	096085	1
018	018102	096	096085	1
023	023016	096	096085	1
096	096001	096	096085	2
096	096004	096	096085	35
096	096005	096	096085	9
096	096006	096	096085	1
096	096007	096	096085	23
096	096012	096	096085	14
096	096014	096	096085	8
096	096015	096	096085	12
096	096018	096	096085	4
096	096020	096	096085	204
096	096021	096	096085	3
096	096023	096	096085	4
096	096026	096	096085	6
096	096031	096	096085	1
096	096032	096	096085	24
096	096033	096	096085	10
096	096035	096	096085	5
096	096037	096	096085	12
096	096040	096	096085	1
096	096042	096	096085	4
096	096043	096	096085	2
096	096047	096	096085	1
096	096053	096	096085	4
096	096065	096	096085	7
096	096067	096	096085	1
096	096068	096	096085	4
096	096071	096	096085	17
096	096072	096	096085	1
096	096074	096	096085	12
096	096075	096	096085	1
096	096077	096	096085	32
096	096085	096	096085	150
096	096087	096	096085	25
096	096088	096	096085	46
103	103013	096	096085	1
015	015146	096	096086	1
096	096002	096	096086	5
096	096004	096	096086	2
096	096026	096	096086	1
096	096044	096	096086	13
096	096047	096	096086	1
096	096049	096	096086	2
096	096056	096	096086	4
096	096066	096	096086	4
096	096068	096	096086	2
096	096083	096	096086	1
096	096086	096	096086	20
001	001030	096	096087	2
001	001038	096	096087	1
001	001056	096	096087	1
001	001082	096	096087	1
001	001160	096	096087	1
001	001191	096	096087	1
001	001272	096	096087	4
001	001290	096	096087	1
001	001293	096	096087	1
002	002004	096	096087	5
002	002016	096	096087	1
002	002021	096	096087	2
002	002042	096	096087	1
002	002061	096	096087	13
002	002068	096	096087	2
002	002071	096	096087	1
002	002072	096	096087	1
002	002102	096	096087	2
002	002116	096	096087	10
002	002122	096	096087	2
002	002133	096	096087	8
002	002137	096	096087	3
002	002148	096	096087	1
002	002150	096	096087	2
002	002156	096	096087	1
002	002158	096	096087	1
002	002163	096	096087	1
003	003024	096	096087	4
003	003027	096	096087	1
003	003055	096	096087	1
003	003076	096	096087	2
003	003079	096	096087	2
003	003088	096	096087	1
003	003106	096	096087	1
003	003122	096	096087	2
003	003130	096	096087	2
003	003140	096	096087	1
003	003149	096	096087	1
003	003166	096	096087	2
006	006120	096	096087	2
007	007030	096	096087	1
015	015041	096	096087	3
015	015130	096	096087	3
015	015175	096	096087	3
096	096002	096	096087	8
096	096003	096	096087	7
096	096004	096	096087	143
096	096005	096	096087	16
096	096006	096	096087	2
096	096007	096	096087	17
096	096009	096	096087	3
096	096010	096	096087	5
096	096012	096	096087	50
096	096013	096	096087	1
096	096014	096	096087	5
096	096015	096	096087	11
096	096016	096	096087	7
096	096018	096	096087	20
096	096019	096	096087	1
096	096020	096	096087	244
096	096023	096	096087	4
096	096026	096	096087	17
096	096027	096	096087	2
096	096031	096	096087	3
096	096032	096	096087	19
096	096033	096	096087	8
096	096035	096	096087	8
096	096037	096	096087	35
096	096038	096	096087	3
096	096040	096	096087	14
096	096041	096	096087	5
096	096042	096	096087	7
096	096043	096	096087	7
096	096046	096	096087	5
096	096047	096	096087	21
096	096048	096	096087	1
096	096049	096	096087	16
096	096050	096	096087	2
096	096053	096	096087	5
096	096056	096	096087	5
096	096058	096	096087	13
096	096059	096	096087	14
096	096063	096	096087	7
096	096064	096	096087	1
096	096065	096	096087	10
096	096067	096	096087	1
096	096068	096	096087	11
096	096071	096	096087	32
096	096072	096	096087	5
096	096074	096	096087	16
096	096075	096	096087	3
096	096076	096	096087	6
096	096077	096	096087	68
096	096078	096	096087	1
096	096079	096	096087	4
096	096083	096	096087	9
096	096085	096	096087	48
096	096087	096	096087	111
096	096088	096	096087	51
103	103064	096	096087	1
001	001006	096	096088	1
001	001059	096	096088	1
001	001235	096	096088	1
001	001272	096	096088	4
001	001316	096	096088	1
002	002002	096	096088	1
002	002016	096	096088	54
002	002021	096	096088	3
002	002032	096	096088	1
002	002057	096	096088	1
002	002061	096	096088	6
002	002066	096	096088	6
002	002072	096	096088	2
002	002102	096	096088	8
002	002107	096	096088	15
002	002116	096	096088	18
002	002122	096	096088	3
002	002137	096	096088	29
002	002152	096	096088	3
002	002156	096	096088	4
002	002158	096	096088	2
002	002163	096	096088	2
002	002171	096	096088	1
003	003016	096	096088	2
003	003019	096	096088	2
003	003021	096	096088	1
003	003024	096	096088	2
003	003027	096	096088	1
003	003045	096	096088	1
003	003047	096	096088	1
003	003073	096	096088	4
003	003079	096	096088	8
003	003095	096	096088	1
003	003103	096	096088	1
003	003106	096	096088	3
003	003112	096	096088	1
003	003122	096	096088	2
003	003130	096	096088	2
003	003166	096	096088	1
006	006030	096	096088	1
007	007001	096	096088	2
007	007013	096	096088	2
012	012107	096	096088	1
013	013041	096	096088	1
015	015062	096	096088	3
015	015093	096	096088	2
015	015144	096	096088	3
015	015146	096	096088	3
015	015184	096	096088	3
015	015229	096	096088	2
023	023091	096	096088	1
024	024029	096	096088	3
024	024042	096	096088	1
027	027044	096	096088	1
096	096001	096	096088	6
096	096002	096	096088	12
096	096003	096	096088	4
096	096004	096	096088	151
096	096005	096	096088	29
096	096007	096	096088	20
096	096009	096	096088	17
096	096010	096	096088	6
096	096012	096	096088	43
096	096014	096	096088	23
096	096015	096	096088	13
096	096018	096	096088	9
096	096019	096	096088	112
096	096020	096	096088	322
096	096021	096	096088	40
096	096023	096	096088	7
096	096026	096	096088	12
096	096032	096	096088	33
096	096033	096	096088	24
096	096035	096	096088	8
096	096037	096	096088	22
096	096039	096	096088	5
096	096040	096	096088	10
096	096041	096	096088	6
096	096042	096	096088	46
096	096043	096	096088	10
096	096047	096	096088	6
096	096048	096	096088	116
096	096049	096	096088	4
096	096050	096	096088	116
096	096053	096	096088	7
096	096056	096	096088	6
096	096058	096	096088	3
096	096059	096	096088	10
096	096063	096	096088	4
096	096064	096	096088	8
096	096065	096	096088	67
096	096066	096	096088	7
096	096067	096	096088	6
096	096068	096	096088	5
096	096071	096	096088	25
096	096072	096	096088	9
096	096074	096	096088	52
096	096075	096	096088	35
096	096077	096	096088	67
096	096083	096	096088	13
096	096085	096	096088	92
096	096087	096	096088	77
096	096088	096	096088	1677
103	103050	096	096088	1
103	103061	096	096088	1
103	103072	096	096088	1
012	012030	097	097001	1
012	012070	097	097001	1
013	013030	097	097001	1
013	013048	097	097001	1
013	013052	097	097001	1
013	013064	097	097001	1
013	013097	097	097001	1
013	013102	097	097001	4
013	013143	097	097001	1
013	013153	097	097001	1
013	013193	097	097001	1
014	014002	097	097001	1
014	014005	097	097001	1
014	014027	097	097001	1
015	015077	097	097001	1
015	015085	097	097001	1
015	015171	097	097001	1
015	015177	097	097001	2
016	016016	097	097001	1
016	016146	097	097001	1
097	097001	097	097001	187
097	097004	097	097001	17
097	097008	097	097001	8
097	097009	097	097001	2
097	097013	097	097001	4
097	097014	097	097001	2
097	097022	097	097001	1
097	097023	097	097001	5
097	097029	097	097001	1
097	097036	097	097001	5
097	097038	097	097001	2
097	097040	097	097001	4
097	097042	097	097001	59
097	097043	097	097001	16
097	097045	097	097001	5
097	097046	097	097001	213
097	097059	097	097001	2
097	097065	097	097001	2
097	097067	097	097001	1
097	097068	097	097001	4
097	097069	097	097001	1
097	097078	097	097001	1
097	097082	097	097001	2
097	097083	097	097001	8
097	097084	097	097001	4
097	097093	097	097001	1
108	108009	097	097001	1
108	108022	097	097001	1
108	108023	097	097001	2
108	108035	097	097001	1
108	108040	097	097001	1
012	012047	097	097002	1
013	013004	097	097002	1
013	013006	097	097002	1
013	013013	097	097002	2
013	013041	097	097002	2
013	013046	097	097002	1
013	013095	097	097002	2
013	013228	097	097002	1
014	014007	097	097002	1
014	014045	097	097002	1
015	015009	097	097002	1
015	015051	097	097002	1
015	015081	097	097002	1
015	015146	097	097002	1
015	015209	097	097002	1
016	016006	097	097002	1
016	016009	097	097002	2
016	016030	097	097002	1
016	016031	097	097002	3
016	016037	097	097002	1
016	016042	097	097002	1
016	016046	097	097002	1
016	016050	097	097002	1
016	016052	097	097002	3
016	016057	097	097002	1
016	016072	097	097002	1
016	016074	097	097002	12
016	016124	097	097002	1
016	016131	097	097002	1
016	016153	097	097002	1
016	016156	097	097002	4
016	016169	097	097002	1
016	016171	097	097002	5
016	016183	097	097002	1
016	016194	097	097002	1
016	016203	097	097002	3
016	016213	097	097002	3
016	016215	097	097002	1
016	016220	097	097002	1
016	016238	097	097002	4
016	016251	097	097002	1
097	097002	097	097002	134
097	097004	097	097002	4
097	097005	097	097002	3
097	097006	097	097002	4
097	097007	097	097002	3
097	097010	097	097002	27
097	097011	097	097002	5
097	097012	097	097002	12
097	097013	097	097002	28
097	097016	097	097002	3
097	097019	097	097002	2
097	097020	097	097002	9
097	097021	097	097002	1
097	097022	097	097002	1
097	097024	097	097002	3
097	097028	097	097002	2
097	097031	097	097002	5
097	097034	097	097002	5
097	097035	097	097002	4
097	097036	097	097002	15
097	097038	097	097002	6
097	097039	097	097002	5
097	097042	097	097002	29
097	097044	097	097002	5
097	097045	097	097002	3
097	097046	097	097002	4
097	097048	097	097002	10
097	097049	097	097002	1
097	097051	097	097002	1
097	097052	097	097002	8
097	097053	097	097002	6
097	097056	097	097002	1
097	097057	097	097002	3
097	097058	097	097002	12
097	097059	097	097002	41
097	097060	097	097002	4
097	097061	097	097002	3
097	097068	097	097002	8
097	097071	097	097002	6
097	097074	097	097002	6
097	097076	097	097002	3
097	097082	097	097002	24
097	097083	097	097002	15
097	097084	097	097002	1
097	097086	097	097002	7
097	097090	097	097002	2
097	097092	097	097002	5
108	108004	097	097002	1
108	108008	097	097002	2
108	108011	097	097002	1
108	108012	097	097002	1
108	108027	097	097002	1
108	108033	097	097002	2
108	108039	097	097002	1
108	108042	097	097002	1
108	108048	097	097002	1
003	003106	097	097003	1
012	012070	097	097003	1
013	013003	097	097003	1
013	013006	097	097003	2
013	013007	097	097003	2
013	013012	097	097003	2
013	013032	097	097003	1
013	013042	097	097003	6
013	013043	097	097003	1
013	013048	097	097003	4
013	013052	097	097003	1
013	013058	097	097003	1
013	013075	097	097003	3
013	013090	097	097003	1
013	013095	097	097003	10
013	013097	097	097003	3
013	013118	097	097003	6
013	013121	097	097003	4
013	013126	097	097003	2
013	013129	097	097003	3
013	013136	097	097003	2
013	013143	097	097003	3
013	013147	097	097003	6
013	013153	097	097003	4
013	013163	097	097003	3
013	013170	097	097003	1
013	013188	097	097003	1
013	013192	097	097003	2
013	013193	097	097003	6
013	013217	097	097003	1
013	013229	097	097003	3
013	013252	097	097003	1
014	014025	097	097003	1
014	014026	097	097003	1
014	014048	097	097003	1
014	014060	097	097003	2
014	014063	097	097003	1
015	015098	097	097003	1
015	015146	097	097003	2
015	015166	097	097003	1
016	016009	097	097003	2
016	016030	097	097003	1
016	016037	097	097003	1
016	016074	097	097003	3
016	016132	097	097003	1
016	016156	097	097003	1
016	016170	097	097003	1
016	016215	097	097003	3
016	016238	097	097003	1
018	018177	097	097003	1
097	097001	097	097003	7
097	097002	097	097003	2
097	097003	097	097003	119
097	097004	097	097003	16
097	097005	097	097003	11
097	097006	097	097003	1
097	097007	097	097003	5
097	097009	097	097003	23
097	097010	097	097003	3
097	097011	097	097003	6
097	097012	097	097003	4
097	097013	097	097003	18
097	097016	097	097003	8
097	097017	097	097003	6
097	097019	097	097003	21
097	097020	097	097003	2
097	097021	097	097003	25
097	097022	097	097003	25
097	097024	097	097003	7
097	097026	097	097003	7
097	097029	097	097003	2
097	097031	097	097003	24
097	097033	097	097003	9
097	097034	097	097003	2
097	097035	097	097003	2
097	097036	097	097003	35
097	097037	097	097003	20
097	097038	097	097003	5
097	097040	097	097003	1
097	097042	097	097003	92
097	097043	097	097003	5
097	097044	097	097003	1
097	097045	097	097003	16
097	097046	097	097003	9
097	097049	097	097003	1
097	097050	097	097003	1
097	097051	097	097003	25
097	097052	097	097003	4
097	097053	097	097003	1
097	097054	097	097003	1
097	097056	097	097003	5
097	097057	097	097003	118
097	097058	097	097003	1
097	097059	097	097003	12
097	097060	097	097003	1
097	097065	097	097003	2
097	097068	097	097003	9
097	097071	097	097003	1
097	097072	097	097003	12
097	097075	097	097003	18
097	097076	097	097003	1
097	097078	097	097003	16
097	097082	097	097003	6
097	097083	097	097003	62
097	097086	097	097003	7
097	097090	097	097003	3
097	097092	097	097003	9
108	108006	097	097003	1
108	108008	097	097003	1
108	108011	097	097003	2
108	108015	097	097003	2
108	108023	097	097003	3
108	108024	097	097003	1
108	108028	097	097003	1
108	108032	097	097003	1
108	108034	097	097003	1
108	108039	097	097003	6
108	108040	097	097003	1
108	108041	097	097003	1
108	108046	097	097003	1
108	108047	097	097003	2
108	108049	097	097003	1
012	012054	097	097004	1
012	012126	097	097004	1
012	012133	097	097004	1
013	013007	097	097004	1
013	013095	097	097004	4
013	013106	097	097004	1
013	013118	097	097004	1
013	013228	097	097004	1
013	013251	097	097004	1
014	014005	097	097004	1
015	015072	097	097004	1
015	015146	097	097004	1
016	016046	097	097004	1
016	016052	097	097004	1
016	016132	097	097004	1
016	016171	097	097004	2
016	016178	097	097004	1
016	016183	097	097004	1
016	016215	097	097004	1
016	016230	097	097004	1
016	016250	097	097004	1
016	016252	097	097004	3
097	097001	097	097004	5
097	097003	097	097004	2
097	097004	097	097004	270
097	097007	097	097004	14
097	097008	097	097004	4
097	097013	097	097004	7
097	097014	097	097004	1
097	097015	097	097004	6
097	097018	097	097004	9
097	097025	097	097004	4
097	097027	097	097004	2
097	097029	097	097004	23
097	097030	097	097004	1
097	097035	097	097004	1
097	097036	097	097004	8
097	097040	097	097004	25
097	097042	097	097004	100
097	097043	097	097004	3
097	097045	097	097004	7
097	097046	097	097004	5
097	097050	097	097004	7
097	097052	097	097004	1
097	097057	097	097004	1
097	097063	097	097004	1
097	097065	097	097004	34
097	097068	097	097004	4
097	097069	097	097004	3
097	097070	097	097004	32
097	097072	097	097004	1
097	097082	097	097004	2
097	097083	097	097004	13
097	097084	097	097004	1
098	098006	097	097004	1
098	098018	097	097004	1
108	108004	097	097004	1
108	108015	097	097004	1
108	108024	097	097004	1
108	108044	097	097004	2
108	108054	097	097004	1
003	003106	097	097005	1
012	012070	097	097005	1
012	012093	097	097005	1
012	012122	097	097005	1
013	013003	097	097005	4
013	013004	097	097005	1
013	013007	097	097005	4
013	013009	097	097005	1
013	013012	097	097005	2
013	013013	097	097005	3
013	013028	097	097005	3
013	013035	097	097005	1
013	013036	097	097005	1
013	013041	097	097005	3
013	013042	097	097005	1
013	013048	097	097005	1
013	013052	097	097005	1
013	013075	097	097005	6
013	013084	097	097005	1
013	013095	097	097005	8
013	013097	097	097005	2
013	013101	097	097005	1
013	013102	097	097005	3
013	013118	097	097005	6
013	013121	097	097005	8
013	013129	097	097005	2
013	013134	097	097005	1
013	013135	097	097005	1
013	013136	097	097005	2
013	013138	097	097005	1
013	013147	097	097005	7
013	013153	097	097005	4
013	013157	097	097005	1
013	013188	097	097005	1
013	013193	097	097005	1
013	013217	097	097005	1
013	013222	097	097005	1
014	014018	097	097005	2
014	014057	097	097005	1
015	015009	097	097005	1
015	015010	097	097005	1
015	015016	097	097005	1
015	015032	097	097005	1
015	015036	097	097005	1
015	015051	097	097005	1
015	015077	097	097005	2
015	015081	097	097005	2
015	015098	097	097005	1
015	015142	097	097005	2
015	015146	097	097005	5
015	015166	097	097005	1
015	015206	097	097005	1
015	015209	097	097005	1
015	015210	097	097005	1
015	015251	097	097005	1
016	016003	097	097005	1
016	016005	097	097005	1
016	016038	097	097005	1
016	016046	097	097005	1
016	016074	097	097005	5
016	016113	097	097005	1
016	016148	097	097005	1
016	016198	097	097005	1
016	016215	097	097005	2
016	016238	097	097005	1
016	016247	097	097005	2
097	097001	097	097005	3
097	097002	097	097005	2
097	097003	097	097005	12
097	097004	097	097005	2
097	097005	097	097005	171
097	097006	097	097005	50
097	097008	097	097005	1
097	097009	097	097005	5
097	097010	097	097005	9
097	097011	097	097005	43
097	097012	097	097005	9
097	097013	097	097005	10
097	097014	097	097005	5
097	097016	097	097005	26
097	097017	097	097005	23
097	097019	097	097005	39
097	097021	097	097005	5
097	097022	097	097005	4
097	097024	097	097005	19
097	097026	097	097005	23
097	097028	097	097005	13
097	097031	097	097005	22
097	097033	097	097005	1
097	097036	097	097005	13
097	097037	097	097005	27
097	097038	097	097005	7
097	097039	097	097005	3
097	097042	097	097005	20
097	097044	097	097005	1
097	097045	097	097005	2
097	097046	097	097005	2
097	097048	097	097005	8
097	097049	097	097005	19
097	097051	097	097005	21
097	097053	097	097005	4
097	097054	097	097005	9
097	097056	097	097005	25
097	097057	097	097005	23
097	097058	097	097005	21
097	097059	097	097005	5
097	097061	097	097005	8
097	097062	097	097005	5
097	097065	097	097005	3
097	097068	097	097005	2
097	097070	097	097005	4
097	097071	097	097005	5
097	097072	097	097005	7
097	097074	097	097005	20
097	097075	097	097005	19
097	097076	097	097005	28
097	097078	097	097005	3
097	097082	097	097005	4
097	097083	097	097005	13
097	097084	097	097005	2
097	097086	097	097005	2
097	097090	097	097005	7
097	097091	097	097005	6
097	097092	097	097005	41
108	108004	097	097005	1
108	108007	097	097005	4
108	108008	097	097005	11
108	108009	097	097005	4
108	108011	097	097005	2
108	108012	097	097005	1
108	108014	097	097005	1
108	108015	097	097005	6
108	108019	097	097005	2
108	108024	097	097005	4
108	108025	097	097005	1
108	108028	097	097005	3
108	108029	097	097005	1
108	108032	097	097005	1
108	108033	097	097005	8
108	108035	097	097005	1
108	108037	097	097005	10
108	108039	097	097005	1
108	108040	097	097005	1
108	108043	097	097005	2
108	108044	097	097005	3
108	108047	097	097005	13
108	108048	097	097005	1
108	108049	097	097005	2
108	108051	097	097005	3
012	012075	097	097006	1
013	013003	097	097006	2
013	013012	097	097006	2
013	013035	097	097006	5
013	013041	097	097006	4
013	013048	097	097006	4
013	013052	097	097006	1
013	013075	097	097006	1
013	013090	097	097006	1
013	013095	097	097006	7
013	013118	097	097006	6
013	013121	097	097006	2
013	013136	097	097006	6
013	013139	097	097006	1
013	013143	097	097006	9
013	013147	097	097006	2
013	013153	097	097006	1
013	013192	097	097006	1
013	013193	097	097006	2
013	013212	097	097006	1
013	013217	097	097006	1
013	013222	097	097006	2
013	013229	097	097006	1
013	013250	097	097006	1
013	013253	097	097006	1
014	014061	097	097006	1
015	015009	097	097006	1
015	015059	097	097006	1
015	015060	097	097006	2
015	015077	097	097006	2
015	015081	097	097006	2
015	015105	097	097006	1
015	015106	097	097006	2
015	015146	097	097006	5
015	015159	097	097006	1
015	015178	097	097006	1
015	015221	097	097006	4
016	016006	097	097006	1
016	016007	097	097006	2
016	016024	097	097006	2
016	016029	097	097006	1
016	016030	097	097006	3
016	016037	097	097006	2
016	016046	097	097006	2
016	016051	097	097006	1
016	016074	097	097006	3
016	016144	097	097006	1
016	016152	097	097006	1
016	016203	097	097006	1
016	016213	097	097006	2
016	016214	097	097006	1
016	016219	097	097006	1
016	016220	097	097006	1
016	016238	097	097006	1
016	016250	097	097006	2
016	016251	097	097006	2
017	017150	097	097006	1
017	017161	097	097006	1
018	018051	097	097006	1
018	018075	097	097006	1
022	022229	097	097006	3
097	097001	097	097006	3
097	097002	097	097006	4
097	097003	097	097006	7
097	097005	097	097006	36
097	097006	097	097006	345
097	097008	097	097006	2
097	097009	097	097006	5
097	097010	097	097006	8
097	097011	097	097006	30
097	097012	097	097006	11
097	097013	097	097006	5
097	097016	097	097006	86
097	097017	097	097006	48
097	097019	097	097006	28
097	097020	097	097006	7
097	097021	097	097006	1
097	097022	097	097006	7
097	097024	097	097006	20
097	097025	097	097006	1
097	097026	097	097006	21
097	097028	097	097006	38
097	097031	097	097006	24
097	097033	097	097006	8
097	097036	097	097006	11
097	097037	097	097006	13
097	097038	097	097006	1
097	097039	097	097006	2
097	097042	097	097006	19
097	097044	097	097006	10
097	097045	097	097006	5
097	097046	097	097006	1
097	097048	097	097006	15
097	097049	097	097006	94
097	097051	097	097006	8
097	097053	097	097006	9
097	097054	097	097006	51
097	097056	097	097006	16
097	097057	097	097006	36
097	097058	097	097006	13
097	097059	097	097006	4
097	097061	097	097006	7
097	097062	097	097006	4
097	097068	097	097006	1
097	097070	097	097006	3
097	097071	097	097006	2
097	097072	097	097006	3
097	097074	097	097006	20
097	097075	097	097006	12
097	097076	097	097006	71
097	097083	097	097006	8
097	097086	097	097006	4
097	097090	097	097006	36
097	097091	097	097006	1
097	097092	097	097006	31
108	108002	097	097006	2
108	108003	097	097006	2
108	108004	097	097006	3
108	108006	097	097006	1
108	108007	097	097006	2
108	108008	097	097006	67
108	108009	097	097006	5
108	108010	097	097006	2
108	108011	097	097006	22
108	108015	097	097006	10
108	108016	097	097006	2
108	108018	097	097006	1
108	108019	097	097006	3
108	108021	097	097006	2
108	108022	097	097006	8
108	108023	097	097006	4
108	108024	097	097006	15
108	108026	097	097006	3
108	108027	097	097006	1
108	108028	097	097006	7
108	108029	097	097006	3
108	108030	097	097006	1
108	108032	097	097006	1
108	108033	097	097006	8
108	108035	097	097006	1
108	108037	097	097006	28
108	108038	097	097006	3
108	108039	097	097006	7
108	108040	097	097006	6
108	108041	097	097006	3
108	108042	097	097006	1
108	108043	097	097006	15
108	108044	097	097006	5
108	108045	097	097006	1
108	108047	097	097006	16
108	108048	097	097006	4
108	108049	097	097006	4
108	108050	097	097006	1
108	108052	097	097006	2
108	108053	097	097006	2
108	108054	097	097006	2
108	108055	097	097006	1
012	012026	097	097007	1
012	012108	097	097007	1
012	012119	097	097007	1
012	012133	097	097007	1
013	013095	097	097007	2
013	013118	097	097007	1
013	013157	097	097007	1
013	013159	097	097007	1
013	013227	097	097007	1
013	013250	097	097007	1
015	015002	097	097007	1
015	015130	097	097007	1
015	015146	097	097007	3
015	015157	097	097007	1
015	015171	097	097007	1
016	016036	097	097007	1
016	016223	097	097007	1
016	016226	097	097007	1
016	016230	097	097007	2
018	018177	097	097007	1
097	097004	097	097007	18
097	097007	097	097007	104
097	097015	097	097007	7
097	097018	097	097007	30
097	097025	097	097007	8
097	097029	097	097007	51
097	097036	097	097007	2
097	097040	097	097007	22
097	097042	097	097007	21
097	097045	097	097007	1
097	097047	097	097007	5
097	097050	097	097007	14
097	097059	097	097007	1
097	097064	097	097007	2
097	097065	097	097007	37
097	097067	097	097007	1
097	097069	097	097007	2
097	097070	097	097007	21
097	097083	097	097007	2
108	108005	097	097007	2
108	108009	097	097007	1
108	108012	097	097007	1
108	108028	097	097007	2
108	108030	097	097007	2
108	108031	097	097007	1
108	108033	097	097007	1
108	108047	097	097007	1
013	013041	097	097008	1
013	013043	097	097008	1
013	013075	097	097008	2
013	013107	097	097008	1
013	013193	097	097008	1
013	013199	097	097008	1
013	013216	097	097008	1
014	014007	097	097008	1
014	014018	097	097008	2
014	014024	097	097008	1
014	014026	097	097008	3
014	014027	097	097008	2
014	014032	097	097008	1
014	014045	097	097008	4
014	014046	097	097008	2
014	014048	097	097008	3
014	014061	097	097008	2
014	014063	097	097008	1
014	014069	097	097008	1
014	014075	097	097008	1
015	015036	097	097008	1
015	015077	097	097008	1
015	015146	097	097008	6
016	016024	097	097008	1
038	038004	097	097008	1
097	097001	097	097008	5
097	097008	097	097008	272
097	097015	097	097008	8
097	097017	097	097008	2
097	097022	097	097008	2
097	097023	097	097008	29
097	097025	097	097008	3
097	097027	097	097008	3
097	097030	097	097008	60
097	097032	097	097008	6
097	097035	097	097008	3
097	097036	097	097008	1
097	097040	097	097008	2
097	097042	097	097008	17
097	097043	097	097008	16
097	097046	097	097008	28
097	097047	097	097008	1
097	097063	097	097008	1
097	097065	097	097008	3
097	097067	097	097008	18
097	097069	097	097008	2
097	097070	097	097008	5
097	097079	097	097008	5
097	097083	097	097008	2
097	097084	097	097008	13
097	097086	097	097008	2
097	097093	097	097008	9
108	108023	097	097008	1
108	108033	097	097008	1
108	108039	097	097008	1
108	108046	097	097008	1
001	001272	097	097009	1
003	003106	097	097009	1
012	012027	097	097009	1
012	012030	097	097009	1
012	012034	097	097009	1
012	012046	097	097009	2
012	012050	097	097009	2
012	012070	097	097009	1
012	012075	097	097009	1
012	012096	097	097009	1
012	012118	097	097009	1
012	012119	097	097009	3
012	012127	097	097009	1
012	012134	097	097009	1
012	012136	097	097009	1
012	012137	097	097009	1
013	013003	097	097009	18
013	013004	097	097009	5
013	013006	097	097009	4
013	013007	097	097009	12
013	013009	097	097009	5
013	013010	097	097009	1
013	013012	097	097009	4
013	013013	097	097009	16
013	013015	097	097009	3
013	013023	097	097009	1
013	013024	097	097009	2
013	013028	097	097009	2
013	013029	097	097009	3
013	013035	097	097009	8
013	013036	097	097009	1
013	013041	097	097009	20
013	013042	097	097009	30
013	013048	097	097009	4
013	013052	097	097009	11
013	013055	097	097009	1
013	013058	097	097009	12
013	013064	097	097009	1
013	013075	097	097009	28
013	013095	097	097009	82
013	013097	097	097009	34
013	013101	097	097009	3
013	013118	097	097009	17
013	013121	097	097009	17
013	013123	097	097009	1
013	013128	097	097009	1
013	013129	097	097009	3
013	013134	097	097009	17
013	013136	097	097009	21
013	013139	097	097009	2
013	013143	097	097009	16
013	013147	097	097009	52
013	013153	097	097009	18
013	013157	097	097009	3
013	013163	097	097009	5
013	013165	097	097009	1
013	013170	097	097009	6
013	013188	097	097009	30
013	013192	097	097009	5
013	013193	097	097009	24
013	013195	097	097009	4
013	013201	097	097009	1
013	013202	097	097009	1
013	013212	097	097009	1
013	013217	097	097009	4
013	013222	097	097009	11
013	013227	097	097009	6
013	013229	097	097009	18
013	013236	097	097009	1
013	013245	097	097009	1
013	013249	097	097009	1
013	013250	097	097009	5
013	013255	097	097009	2
014	014024	097	097009	1
014	014045	097	097009	2
014	014050	097	097009	5
014	014074	097	097009	3
015	015014	097	097009	1
015	015027	097	097009	1
015	015036	097	097009	1
015	015050	097	097009	1
015	015076	097	097009	1
015	015077	097	097009	3
015	015081	097	097009	1
015	015087	097	097009	1
015	015093	097	097009	2
015	015098	097	097009	1
015	015110	097	097009	1
015	015116	097	097009	1
015	015146	097	097009	13
015	015157	097	097009	1
015	015166	097	097009	1
015	015175	097	097009	1
015	015195	097	097009	1
015	015205	097	097009	1
015	015206	097	097009	1
015	015209	097	097009	2
016	016022	097	097009	1
016	016024	097	097009	2
016	016030	097	097009	2
016	016052	097	097009	3
016	016074	097	097009	2
016	016085	097	097009	1
016	016091	097	097009	2
016	016115	097	097009	1
016	016132	097	097009	1
016	016170	097	097009	2
016	016176	097	097009	2
016	016208	097	097009	1
016	016215	097	097009	1
016	016238	097	097009	1
017	017025	097	097009	1
017	017065	097	097009	1
017	017142	097	097009	1
018	018150	097	097009	1
018	018177	097	097009	1
097	097001	097	097009	8
097	097002	097	097009	1
097	097003	097	097009	22
097	097004	097	097009	11
097	097005	097	097009	17
097	097006	097	097009	9
097	097007	097	097009	5
097	097009	097	097009	298
097	097011	097	097009	19
097	097012	097	097009	7
097	097013	097	097009	24
097	097016	097	097009	9
097	097017	097	097009	27
097	097019	097	097009	15
097	097020	097	097009	4
097	097021	097	097009	52
097	097022	097	097009	28
097	097023	097	097009	1
097	097024	097	097009	7
097	097026	097	097009	50
097	097028	097	097009	9
097	097029	097	097009	4
097	097031	097	097009	26
